%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5,field.velocity0,field.velocity1,field.velocity2,field.velocity3,field.velocity4,field.velocity5,field.effort0,field.effort1,field.effort2,field.effort3,field.effort4,field.effort5
422961000000,21121,422961000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,1.01857052397,-1.6992563093,0.0627335456486,-0.478362804649,1.05262513457,-0.0708905117356,-1.59952777468e-05,0.00308553371015,-3.07093281676e-05,0.000292192816179,-2.97829456708e-05,-1.8497512158e-05,0.0,0.0,0.0,0.0,0.0,0.0
422981000000,21122,422981000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.995278279434,-1.71074162655,0.0648389327682,-0.494392167052,1.03765669717,-0.0732673200333,-1.73620304549e-05,0.00275237066384,3.22789897841e-06,0.000268200525524,-3.18071014779e-05,-1.67201745734e-05,0.0,0.0,0.0,0.0,0.0,0.0
423001000000,21123,423001000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.971719634135,-1.7223583105,0.0669684004499,-0.510604862591,1.02251706127,-0.0756713127321,-1.88070129143e-05,0.00240986038253,3.80992961085e-05,0.000243636381668,-3.36583610528e-05,-1.50292172573e-05,0.0,0.0,0.0,0.0,0.0,0.0
423021000000,21124,423021000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.94790869588,-1.73409940466,0.0691206733117,-0.526991182463,1.00721529301,-0.0781010502389,-2.03368185736e-05,0.00205817046014,7.37317674273e-05,0.000218542624867,-3.53609872195e-05,-1.3438793674e-05,0.0,0.0,0.0,0.0,0.0,0.0
423041000000,21125,423041000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.923828280189,-1.74597338268,0.0712973044867,-0.543562952729,0.991740349022,-0.0805582861112,-2.19622085664e-05,0.00169702599409,0.000109938565702,0.000192923646318,-3.69415063036e-05,-1.19441825548e-05,0.0,0.0,0.0,0.0,0.0,0.0
423052000000,742,423052000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.0712973044867,-1.74597338268,0.923828280189,-0.543562952729,0.991740349022,-0.0805582861112,0.000109938565702,0.00169702599409,-2.19622085664e-05,0.000192923646318,-3.69415063036e-05,-1.19441825548e-05,0.0,0.0,0.0,0.0,0.0,0.0
423061000000,21126,423061000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.899414875118,-1.75801078162,0.0734976311776,-0.560358926035,0.976046632191,-0.0830500651119,-2.36944850733e-05,0.00132545628515,0.000146605947755,0.000166738977164,-3.84360236404e-05,-1.05411580909e-05,0.0,0.0,0.0,0.0,0.0,0.0
423081000000,21127,423081000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.874508676778,-1.77028066909,0.0756562572526,-0.577427293136,0.959971823066,-0.0855997239764,-2.55514981937e-05,0.000941082745754,0.000183883801847,0.000139856653366,-3.98885965616e-05,-9.21826369636e-06,0.0,0.0,0.0,0.0,0.0,0.0
423101000000,21128,423101000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.84899703825,-1.78283030101,0.0777153376387,-0.594792929576,0.943392724997,-0.0882247476558,-2.76187259938e-05,0.00054112772933,0.000239731940904,0.000111290200254,-4.12490467016e-05,-7.90240057473e-06,0.0,0.0,0.0,0.0,0.0,0.0
423121000000,21129,423121000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.822893370454,-1.79565492386,0.0796889323205,-0.612458433141,0.926329369738,-0.0909224220985,-2.97613844522e-05,0.000127186108088,0.000278125394142,8.28410470472e-05,-4.27438481396e-05,-6.71271048852e-06,0.0,0.0,0.0,0.0,0.0,0.0
423141000000,21130,423141000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.796302628205,-1.80871206742,0.0816437038559,-0.630410498688,0.908906068059,-0.0936753329294,-3.2003743134e-05,-0.000300186949394,0.000316595574277,5.36893574877e-05,-4.43176461154e-05,-5.58211438788e-06,0.0,0.0,0.0,0.0,0.0,0.0
423152000000,743,423152000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.0816437038559,-1.80871206742,0.796302628205,-0.630410498688,0.908906068059,-0.0936753329294,0.000316595574277,-0.000300186949394,-3.2003743134e-05,5.36893574877e-05,-4.43176461154e-05,-5.58211438788e-06,0.0,0.0,0.0,0.0,0.0,0.0
423161000000,21131,423161000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.769384586772,-1.82193665913,0.0836777116276,-0.648626229294,0.891309511472,-0.0964572705848,-3.4366173842e-05,-0.000738754087772,0.000355033015686,2.39885721282e-05,-4.59961764061e-05,-4.51723529436e-06,0.0,0.0,0.0,0.0,0.0,0.0
423181000000,21132,423181000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.742317118408,-1.8352561475,0.085899234392,-0.667079447864,0.873746874426,-0.0992391350205,-3.68511197383e-05,-0.00118573211186,0.000393437320655,-6.11078490717e-06,-4.77732524975e-05,-3.53496464488e-06,0.0,0.0,0.0,0.0,0.0,0.0
423201000000,21133,423201000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.715259468881,-1.84860562394,0.0884055873077,-0.685747008659,0.856403916431,-0.101994840518,-3.94421410665e-05,-0.00163849554416,0.000432002557217,-3.65033635056e-05,-4.95821733003e-05,-2.67631724904e-06,0.0,0.0,0.0,0.0,0.0,0.0
423221000000,21134,423221000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.688315534015,-1.86194294451,0.0912619389147,-0.704615108806,0.839403084168,-0.104707220487,-4.21292472752e-05,-0.00209566148621,0.000471172682496,-6.70896451533e-05,-5.12839345627e-05,-2.0062632113e-06,0.0,0.0,0.0,0.0,0.0,0.0
423241000000,21135,423241000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.661497136207,-1.87526385174,0.0944801280966,-0.72368559975,0.822761613606,-0.107373932267,-4.48421149323e-05,-0.00255813429226,0.000512049690378,-9.79887070902e-05,-5.2615367522e-05,-1.67636257941e-06,0.0,0.0,0.0,0.0,0.0,0.0
423252000000,744,423252000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.0944801280966,-1.87526385174,0.661497136207,-0.72368559975,0.822761613606,-0.107373932267,0.000512049690378,-0.00255813429226,-4.48421149323e-05,-9.79887070902e-05,-5.2615367522e-05,-1.67636257941e-06,0.0,0.0,0.0,0.0,0.0,0.0
423261000000,21136,423261000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.634684015152,-1.88861983579,0.0980069567136,-0.742991663385,0.80635437526,-0.110012889,-4.78259946289e-05,-0.00302198523134,0.000556795228888,-0.000129200536426,-5.32918701468e-05,-1.76597526243e-06,0.0,0.0,0.0,0.0,0.0,0.0
423281000000,21137,423281000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.607586786624,-1.90215820139,0.101906411218,-0.762761722028,0.790023649902,-0.112650289772,-5.05836123671e-05,-0.0034968025415,0.000606356815287,-0.000161565048399,-5.28669439084e-05,-2.542654449e-06,0.0,0.0,0.0,0.0,0.0,0.0
423301000000,21138,423301000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.580023453604,-1.91598100246,0.106295954058,-0.783199189673,0.773727913621,-0.115295812249,-5.36825907989e-05,-0.00397769332887,0.000660812535826,-0.000194749612556,-5.10924196235e-05,-3.97599574804e-06,0.0,0.0,0.0,0.0,0.0,0.0
423321000000,21139,423321000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.552061140683,-1.93005109768,0.111136351055,-0.804232207245,0.757485535707,-0.117945526984,-5.69327897953e-05,-0.0044704110384,0.000724324551171,-0.000228741318717,-4.78655357177e-05,-6.1473260782e-06,0.0,0.0,0.0,0.0,0.0,0.0
423341000000,21140,423341000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.523936485405,-1.94423597451,0.116276353105,-0.825597436082,0.741351612944,-0.120586720354,-5.92698516315e-05,-0.00496594739969,0.000777538001104,-0.000262981928454,-4.34586938245e-05,-8.8369702918e-06,0.0,0.0,0.0,0.0,0.0,0.0
423353000000,745,423353000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.116276353105,-1.94423597451,0.523936485405,-0.825597436082,0.741351612944,-0.120586720354,0.000777538001104,-0.00496594739969,-5.92698516315e-05,-0.000262981928454,-4.34586938245e-05,-8.8369702918e-06,0.0,0.0,0.0,0.0,0.0,0.0
423361000000,21141,423361000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.495969169135,-1.9583562828,0.121508888401,-0.846936999313,0.725398527271,-0.123202458842,-6.1950283546e-05,-0.00546153622596,0.000822201090794,-0.00029612821326,-3.83121995065e-05,-1.18009844064e-05,0.0,0.0,0.0,0.0,0.0,0.0
423381000000,21142,423381000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.468475447944,-1.97223436817,0.126627254619,-0.867895423089,0.709696503487,-0.125776153284,-6.53804035838e-05,-0.00595676036286,0.000882956278606,-0.000328325702206,-3.28558569716e-05,-1.48933013017e-05,0.0,0.0,0.0,0.0,0.0,0.0
423401000000,21143,423401000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.441681683487,-1.98574280592,0.131481310267,-0.888216577745,0.694294166861,-0.128296123073,-6.70720618196e-05,-0.00643791228241,0.000940806833543,-0.000359985685276,-2.75866238076e-05,-1.79601274865e-05,0.0,0.0,0.0,0.0,0.0,0.0
423421000000,21144,423421000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.415637873868,-1.99885293531,0.13603366537,-0.907840618982,0.679199100682,-0.130760160359,-6.94200213611e-05,-0.00690970055528,0.000982148110621,-0.000389604458506,-2.23119661914e-05,-2.10705203466e-05,0.0,0.0,0.0,0.0,0.0,0.0
423441000000,21145,423441000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.390156630306,-2.01166966148,0.140403849928,-0.926975894235,0.664367495789,-0.133178353713,-7.17387760099e-05,-0.00737422467856,0.00101730822118,-0.00041826980487,-1.73562814118e-05,-2.40045560998e-05,0.0,0.0,0.0,0.0,0.0,0.0
423452000000,746,423452000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.140403849928,-2.01166966148,0.390156630306,-0.926975894235,0.664367495789,-0.133178353713,0.00101730822118,-0.00737422467856,-7.17387760099e-05,-0.00041826980487,-1.73562814118e-05,-2.40045560998e-05,0.0,0.0,0.0,0.0,0.0,0.0
423461000000,21146,423461000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.365195656776,-2.02422430217,0.144681522584,-0.945717933508,0.649836271389,-0.135547461416,-7.40119661765e-05,-0.00783214752855,0.00104630146105,-0.000445998259681,-1.27664532167e-05,-2.67624202253e-05,0.0,0.0,0.0,0.0,0.0,0.0
423481000000,21147,423481000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.340876822086,-2.03645596797,0.148849144459,-0.963977820162,0.6356788728,-0.137855622004,-7.61604043403e-05,-0.00828079246941,0.00106851567149,-0.000472685400172,-8.56789519049e-06,-2.93162491728e-05,0.0,0.0,0.0,0.0,0.0,0.0
423501000000,21148,423501000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.317174245993,-2.04837767496,0.152911151571,-0.981774986514,0.62188023367,-0.140105291857,-7.821541794e-05,-0.00872138900677,0.00109266512476,-0.000498418286425,-4.71204403748e-06,-3.16895393645e-05,0.0,0.0,0.0,0.0,0.0,0.0
423521000000,21149,423521000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.293946739245,-2.06006043664,0.156891740765,-0.999215445093,0.608358159641,-0.142309871636,-8.01257735963e-05,-0.00915562944728,0.00110381306365,-0.000523268336728,-1.09900045158e-06,-3.39449402771e-05,0.0,0.0,0.0,0.0,0.0,0.0
423541000000,21150,423541000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.270983038769,-2.07161051163,0.160827117555,-1.0164578236,0.594989662335,-0.144489412882,-8.18758955755e-05,-0.00958166295871,0.00111749551401,-0.000547698032077,2.35789244875e-06,-3.61171256121e-05,0.0,0.0,0.0,0.0,0.0,0.0
423552000000,747,423552000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.160827117555,-2.07161051163,0.270983038769,-1.0164578236,0.594989662335,-0.144489412882,0.00111749551401,-0.00958166295871,-8.18758955755e-05,-0.000547698032077,2.35789244875e-06,-3.61171256121e-05,0.0,0.0,0.0,0.0,0.0,0.0
423561000000,21151,423561000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.24804704285,-2.08314665173,0.164757743932,-1.03367939991,0.581637293352,-0.146666324629,-8.37674608864e-05,-0.0100064123337,0.00112768850668,-0.000571811221246,5.76724677646e-06,-3.8303911167e-05,0.0,0.0,0.0,0.0,0.0,0.0
423581000000,21152,423581000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.224923046314,-2.09477734998,0.168720586294,-1.05104213706,0.568175478283,-0.148861080013,-8.54997060112e-05,-0.0104335830749,0.00113652501478,-0.000596189922653,9.17997249863e-06,-4.05280330134e-05,0.0,0.0,0.0,0.0,0.0,0.0
423601000000,21153,423601000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.201460975707,-2.10657808854,0.172741363402,-1.06865871827,0.554516850724,-0.151087922894,-8.71474170486e-05,-0.0108657732739,0.00114331833936,-0.000620753704981,1.26572312615e-05,-4.28652432922e-05,0.0,0.0,0.0,0.0,0.0,0.0
423621000000,21154,423621000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.177621624478,-2.11856858674,0.176826794299,-1.08655858191,0.540638586289,-0.153350574471,-8.87549543424e-05,-0.0113032895796,0.00114813889129,-0.000645523730676,1.62210080528e-05,-4.5298397064e-05,0.0,0.0,0.0,0.0,0.0,0.0
423641000000,21155,423641000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.15351875275,-2.13069162611,0.18095738362,-1.10465631076,0.526606911329,-0.155638237494,-9.03151711257e-05,-0.011743588546,0.00115104434187,-0.000670392313656,1.98594335431e-05,-4.78127580232e-05,0.0,0.0,0.0,0.0,0.0,0.0
423652000000,748,423652000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.18095738362,-2.13069162611,0.15351875275,-1.10465631076,0.526606911329,-0.155638237494,0.00115104434187,-0.011743588546,-9.03151711257e-05,-0.000670392313656,1.98594335431e-05,-4.78127580232e-05,0.0,0.0,0.0,0.0,0.0,0.0
423661000000,21156,423661000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.129208675848,-2.14291888097,0.185123480586,-1.12290962023,0.512454610249,-0.157945566933,-9.18354603968e-05,-0.0121849834357,0.00115081913671,-0.000695272085886,2.35615209959e-05,-5.04091394646e-05,0.0,0.0,0.0,0.0,0.0,0.0
423681000000,21157,423681000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.104527412815,-2.15533282829,0.189353187258,-1.14144163598,0.49808622025,-0.16028812662,-9.33357034166e-05,-0.0126298228612,0.00114758613698,-0.000720289536771,2.73453024538e-05,-5.30950910934e-05,0.0,0.0,0.0,0.0,0.0,0.0
423701000000,21158,423701000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.0794631864527,-2.16793939104,0.193648522021,-1.16026120093,0.483494885139,-0.162667034355,-9.48084709932e-05,-0.0130776867229,0.00114258356852,-0.000745402890132,3.12094441327e-05,-5.58625902244e-05,0.0,0.0,0.0,0.0,0.0,0.0
423721000000,21159,423721000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.054147553108,-2.18067239963,0.197986939762,-1.17926953548,0.468757191464,-0.165069803792,-9.61981350212e-05,-0.0135256070512,0.0011354122608,-0.000770468484241,3.51292145886e-05,-5.86934979921e-05,0.0,0.0,0.0,0.0,0.0,0.0
423741000000,21160,423741000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.0288012235148,-2.19342084249,0.202330616742,-1.19830091815,0.454001627691,-0.167475486724,-9.75224383206e-05,-0.0139692605167,0.00112444768678,-0.000795257648669,3.90580941365e-05,-6.15563984538e-05,0.0,0.0,0.0,0.0,0.0,0.0
423752000000,749,423752000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.202330616742,-2.19342084249,0.0288012235148,-1.19830091815,0.454001627691,-0.167475486724,0.00112444768678,-0.0139692605167,-9.75224383206e-05,-0.000795257648669,3.90580941365e-05,-6.15563984538e-05,0.0,0.0,0.0,0.0,0.0,0.0
423761000000,21161,423761000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.00367988450349,-2.20605611675,0.206635735443,-1.2171633662,0.439377043379,-0.169859815357,-9.87774695256e-05,-0.0144028989006,0.00111732043101,-0.000819468766081,4.2947809641e-05,-6.44185119725e-05,0.0,0.0,0.0,0.0,0.0,0.0
423781000000,21162,423781000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.0209799846639,-2.21845927875,0.210861769434,-1.23567931627,0.425021108358,-0.172200344595,-9.99370096525e-05,-0.014822785024,0.00111310922167,-0.000842866584586,4.67527348959e-05,-6.72453826324e-05,0.0,0.0,0.0,0.0,0.0,0.0
423801000000,21163,423801000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.0450152824344,-2.23054829455,0.214980768139,-1.25372630496,0.411028771903,-0.174481594309,-0.000101173532433,-0.0152252775998,0.00110332159996,-0.000865385114313,5.04388686116e-05,-7.00159409259e-05,0.0,0.0,0.0,0.0,0.0,0.0
423821000000,21164,423821000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.0683904730588,-2.24230529028,0.218986641691,-1.27127764951,0.397420721912,-0.176700191629,-0.000102047013981,-0.0156102767734,0.00108881818825,-0.000886957182041,5.3985662544e-05,-7.27108350806e-05,0.0,0.0,0.0,0.0,0.0,0.0
423841000000,21165,423841000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.091247636765,-2.25380147826,0.222901691394,-1.28843844689,0.384112716232,-0.178869802011,-0.000103020866006,-0.0159801670192,0.00107390510237,-0.000907407640436,5.74255434891e-05,-7.53663678887e-05,0.0,0.0,0.0,0.0,0.0,0.0
423852000000,750,423852000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.222901691394,-2.25380147826,-0.091247636765,-1.28843844689,0.384112716232,-0.178869802011,0.00107390510237,-0.0159801670192,-0.000103020866006,-0.000907407640436,5.74255434891e-05,-7.53663678887e-05,0.0,0.0,0.0,0.0,0.0,0.0
423861000000,21166,423861000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.11373478414,-2.26510052409,0.226662845397,-1.30525139546,0.370952546118,-0.181012260279,-0.000103942949112,-0.0163369306189,0.00105984434896,-0.000927081120967,6.07570772105e-05,-7.79726927877e-05,0.0,0.0,0.0,0.0,0.0,0.0
423881000000,21167,423881000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.135821984795,-2.27617024248,0.230124421869,-1.32158525676,0.357852673327,-0.183137101173,-0.000104831331217,-0.0166797009187,0.0010466332054,-0.000945944469378,6.3952743142e-05,-8.04995390847e-05,0.0,0.0,0.0,0.0,0.0,0.0
423901000000,21168,423901000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.157504486467,-2.28700435307,0.233253689439,-1.3374117639,0.344792029298,-0.185246683901,-0.000105682440649,-0.0170085771954,0.00103308992436,-0.00096399820053,6.70044464833e-05,-8.29681099792e-05,0.0,0.0,0.0,0.0,0.0,0.0
423921000000,21169,423921000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.17881284963,-2.29762585875,0.236118500706,-1.35280231747,0.331799583095,-0.187338395814,-0.000106508543661,-0.0173247004773,0.00102707999144,-0.000981281416911,6.99181133929e-05,-8.53715387368e-05,0.0,0.0,0.0,0.0,0.0,0.0
423941000000,21170,423941000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.199802213045,-2.30807831505,0.23885811968,-1.36789877428,0.318940178764,-0.189406040214,-0.00010767983555,-0.0176279230876,0.00101407823802,-0.000997866106385,7.2697861976e-05,-8.77096455619e-05,0.0,0.0,0.0,0.0,0.0,0.0
423953000000,751,423953000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.23885811968,-2.30807831505,-0.199802213045,-1.36789877428,0.318940178764,-0.189406040214,0.00101407823802,-0.0176279230876,-0.00010767983555,-0.000997866106385,7.2697861976e-05,-8.77096455619e-05,0.0,0.0,0.0,0.0,0.0,0.0
423961000000,21171,423961000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.220541559309,-2.31841709957,0.2416540493,-1.38288423606,0.306300372696,-0.191441224152,-0.000108333728345,-0.0179207336938,0.00100218673999,-0.00101410750265,7.5345228965e-05,-8.99824247174e-05,0.0,0.0,0.0,0.0,0.0,0.0
423981000000,21172,423981000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.241102980405,-2.32870068137,0.244700858907,-1.39795383818,0.293974270978,-0.193434746233,-0.000108966977378,-0.0182044254432,0.000990241652869,-0.00102970369229,7.78607778181e-05,-9.21933781274e-05,0.0,0.0,0.0,0.0,0.0,0.0
424001000000,21173,424001000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.261550943252,-2.33898189043,0.248177011728,-1.41328553838,0.282049366761,-0.195377984418,-0.000109767283004,-0.0184801083147,0.000977746321961,-0.00104458462506,8.0239992971e-05,-9.43456520513e-05,0.0,0.0,0.0,0.0,0.0,0.0
424021000000,21174,424021000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.281931555257,-2.34929918713,0.25221569237,-1.42901090547,0.270592377613,-0.197264283824,-0.000110541146639,-0.0187484905112,0.000965117777355,-0.00105906172373,8.24550447193e-05,-9.64872088086e-05,0.0,0.0,0.0,0.0,0.0,0.0
424041000000,21175,424041000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.302261829861,-2.35966793178,0.256875634304,-1.4451859081,0.259635082886,-0.199090344529,-0.000111337813876,-0.0190096798173,0.000952043315699,-0.00107306652318,8.45200494182e-05,-9.85192864623e-05,0.0,0.0,0.0,0.0,0.0,0.0
424053000000,752,424053000000,,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,0.256875634304,-2.35966793178,-0.302261829861,-1.4451859081,0.259635082886,-0.199090344529,0.000952043315699,-0.0190096798173,-0.000111337813876,-0.00107306652318,8.45200494182e-05,-9.85192864623e-05,0.0,0.0,0.0,0.0,0.0,0.0
424061000000,21176,424061000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.322518952094,-2.37007165413,0.262111947364,-1.4617617034,0.249160161079,-0.200857609373,-0.000112151922158,-0.0192630698521,0.000938510551175,-0.00108657003749,8.64026963171e-05,-0.000100454553536,0.0,0.0,0.0,0.0,0.0,0.0
424081000000,21177,424081000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.342624651542,-2.38045716987,0.267797859814,-1.47859180032,0.239128523384,-0.202568630638,-0.000112988799594,-0.0195080647436,0.00093356944769,-0.00109917085179,8.80658083191e-05,-0.000102268609221,0.0,0.0,0.0,0.0,0.0,0.0
424101000000,21178,424101000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.362448260156,-2.39077294897,0.274027406374,-1.49566818325,0.229703186187,-0.204200754878,-0.000113838954242,-0.0197419380013,0.000915843377868,-0.00111147791622,8.94846779017e-05,-0.000104025236508,0.0,0.0,0.0,0.0,0.0,0.0
424121000000,21179,424121000000,,elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,-0.381927656359,-2.40100101755,0.280898824721,-1.51302846603,0.221001626206,-0.205738498934,-0.000114696758361,-0.0199649937422,0.000897925567996,-0.00112310826301,9.0653881778e-05,-0.00010566870424,0.0,0.0,0.0,0.0,0.0,0.0
